time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.032642335;49.893448;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.049309;49.811268;20.000000;-3.264234;50.106552;78.694305;58.405323;0;0
0.065975666;49.701309;20.000000;-4.930901;50.188732;78.027641;58.405323;0;0
0.07216167;49.656670;20.000000;-6.597568;50.298691;77.360977;58.405323;0;0
0.08548367;49.542789;20.000000;-7.216167;50.343330;77.113541;58.405323;0;0
0.08867367;49.514503;20.000000;-8.548368;50.457211;76.580658;58.405323;0;0
0.10180667;49.380802;20.000000;-8.867368;50.485497;76.453056;58.405323;0;0
0.10447967;49.352875;20.000000;-10.180668;50.619198;75.927734;58.405323;0;0
0.116666675;49.210693;20.000000;-10.447968;50.647125;75.820816;58.405323;0;0
0.12116967;49.156132;20.000000;-11.666668;50.789307;75.333336;58.405323;0;0
0.13333334;48.993950;20.000000;-12.116968;50.843868;75.153214;58.405323;0;0
0.13903467;48.914680;20.000000;-13.333335;51.006050;74.666664;58.405323;0;0
0.15;48.750202;20.000000;-13.903468;51.085320;74.438614;58.405323;0;0
0.15502368;48.672325;20.000000;-15.000002;51.249798;74.000000;58.405323;0;0
0.16666669;48.478275;20.000000;-15.502369;51.327675;73.799057;58.405323;0;0
0.17122869;48.400162;20.000000;-16.666668;51.521725;73.333336;58.405323;0;0
0.18333335;48.178242;20.000000;-17.122868;51.599838;73.150856;58.405323;0;0
0.19064468;48.038857;20.000000;-18.333334;51.821758;72.666672;58.405323;0;0
0.20000002;47.851749;20.000000;-19.064466;51.961143;72.374222;58.405323;0;0
0.20458569;47.757935;20.000000;-20.000000;52.148251;72.000008;58.405323;0;0
0.21666668;47.496178;20.000000;-20.458567;52.242065;71.816582;58.405323;0;0
0.22201268;47.377491;20.000000;-21.666666;52.503822;71.333344;58.405323;0;0
0.23333335;47.113342;20.000000;-22.201265;52.622509;71.119507;58.405323;0;0
0.23771068;47.009289;20.000000;-23.333332;52.886658;70.666679;58.405323;0;0
0.25000003;46.702057;20.000000;-23.771065;52.990711;70.491585;58.405323;0;0
0.2538547;46.604206;20.000000;-24.999998;53.297943;70.000015;58.405323;0;0
0.26666668;46.262554;20.000000;-25.385466;53.395794;69.845825;58.405323;0;0
0.2703927;46.161804;20.000000;-26.666666;53.737446;69.333344;58.405323;0;0
0.28333336;45.795151;20.000000;-27.039267;53.838196;69.184303;58.405323;0;0
0.2890197;45.630806;20.000000;-28.333334;54.204849;68.666679;58.405323;0;0
0.30000004;45.301395;20.000000;-28.901968;54.369194;68.439224;58.405323;0;0
0.30454272;45.163052;20.000000;-30.000002;54.698605;68.000008;58.405323;0;0
0.31666672;44.779125;20.000000;-30.454269;54.836948;67.818298;58.405323;0;0
0.32246473;44.592159;20.000000;-31.666670;55.220875;67.333336;58.405323;0;0
0.3333334;44.229870;20.000000;-32.246471;55.407841;67.101418;58.405323;0;0
0.33736774;44.093765;20.000000;-33.333340;55.770130;66.666672;58.405323;0;0
0.35000008;43.651634;20.000000;-33.736774;55.906235;66.505295;58.405323;0;0
0.35448176;43.492767;20.000000;-35.000008;56.348366;66.000000;58.405323;0;0
0.36666676;43.045982;20.000000;-35.448174;56.507233;65.820732;58.405323;0;0
0.37048775;42.904419;20.000000;-36.666672;56.954018;65.333336;58.405323;0;0
0.3833334;42.412003;20.000000;-37.048771;57.095581;65.180496;58.405323;0;0
0.38807476;42.228004;20.000000;-38.333336;57.587997;64.666672;58.405323;0;0
0.4000001;41.750992;20.000000;-38.807468;57.771996;64.477020;58.405323;0;0
0.40490076;41.552563;20.000000;-40.000000;58.249008;64.000008;58.405323;0;0
0.41666675;41.062313;20.000000;-40.490067;58.447437;63.803978;58.405323;0;0
0.42177275;40.846954;20.000000;-41.666668;58.937687;63.333336;58.405323;0;0
0.43333343;41.411621;20.000000;-42.177269;59.153046;63.129097;58.405323;0;1
0.44139877;41.799057;20.000000;48.843933;58.588379;62.666672;58.405323;0;0
0.4500001;42.204845;20.000000;48.037399;58.200943;62.344055;58.405323;0;0
0.45450178;42.415195;20.000000;47.177265;57.795155;62.000000;58.405323;0;0
0.4666668;42.968830;20.000000;46.727097;57.584805;61.819931;58.405323;0;0
0.47208577;43.212517;20.000000;45.510597;57.031170;61.333328;58.405323;0;0
0.48333344;43.705658;20.000000;44.968697;56.787483;61.116570;58.405323;0;0
0.48712277;43.870361;20.000000;43.843929;56.294342;60.666664;58.405323;0;0
0.5000001;44.413490;20.000000;43.464996;56.129639;60.515091;58.405323;0;0
0.5050668;44.624622;20.000000;42.177261;55.586510;60.000000;58.405323;0;0
0.5166668;45.094543;20.000000;41.670593;55.375378;59.797333;58.405323;0;0
0.5213708;45.282894;20.000000;40.510593;54.905457;59.333336;58.405323;0;0
0.5333335;45.747570;20.000000;40.040192;54.717106;59.145172;58.405323;0;0
0.5385938;45.949135;20.000000;38.843925;54.252430;58.666664;58.405323;0;0
0.5500002;46.373192;20.000000;38.317894;54.050865;58.456253;58.405323;0;0
0.55544084;46.572502;20.000000;37.177261;53.626808;58.000000;58.405323;0;0
0.56666684;46.971146;20.000000;36.633194;53.427498;57.782372;58.405323;0;0
0.57134986;47.135250;20.000000;35.510593;53.028854;57.333328;58.405323;0;0
0.58333355;47.540825;20.000000;35.042294;52.864750;57.146011;58.405323;0;0
0.5881639;47.701969;20.000000;33.843925;52.459175;56.666664;58.405323;0;0
0.60000026;48.082829;20.000000;33.360893;52.298031;56.473450;58.405323;0;0
0.6050099;48.241516;20.000000;32.177261;51.917171;56.000000;58.405323;0;0
0.6166669;48.597179;20.000000;31.676294;51.758484;55.799614;58.405323;0;0
0.62174493;48.749535;20.000000;30.510593;51.402821;55.333336;58.405323;0;0
0.6333336;49.083797;20.000000;30.002794;51.250465;55.130219;58.405323;0;0
0.63742495;49.200134;20.000000;28.843927;50.916203;54.666672;58.405323;0;0
0.6500003;49.541897;20.000000;28.434793;50.799866;54.503021;58.405323;0;0
0.6554139;49.686096;20.000000;27.177259;50.458103;54.000008;58.405323;0;0
0.6666669;49.973167;20.000000;26.635893;50.313904;53.783463;58.405323;0;0
0.6716339;50.097412;20.000000;25.510593;50.026833;53.333344;58.405323;0;0
0.6833336;50.376377;20.000000;25.013893;49.902588;53.134666;58.405323;0;0
0.6900119;50.531155;20.000000;23.843927;49.623623;52.666679;58.405323;0;0
