time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.055209335;49.695194;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.073797666;49.558018;20.000000;-5.520934;50.304806;77.791626;58.405323;0;0
0.09057367;49.406071;20.000000;-7.379767;50.441982;77.048096;58.405323;0;0
0.09122879;49.400093;20.000000;-9.057367;50.593929;76.377052;58.405323;0;0
0.107601665;49.223919;20.000000;-9.122880;50.599907;76.350845;58.405323;0;0
0.115935;49.127308;20.000000;-10.760167;50.776081;75.695930;58.405323;0;0
0.11899467;49.090900;20.000000;-11.593500;50.872692;75.362595;58.405323;0;0
0.12732801;48.984795;20.000000;-11.899467;50.909100;75.240211;58.405323;0;0
0.13447087;48.888744;20.000000;-12.732800;51.015205;74.906876;58.405323;0;0
0.1428042;48.769741;20.000000;-13.447085;51.111256;74.621162;58.405323;0;0
0.15021162;48.658474;20.000000;-14.280418;51.230259;74.287827;58.405323;0;0
0.15854496;48.526352;20.000000;-15.021159;51.341526;73.991531;58.405323;0;0
0.16612071;48.400501;20.000000;-15.854492;51.473648;73.658195;58.405323;0;0
0.17445405;48.255123;20.000000;-16.612068;51.599499;73.355164;58.405323;0;0
0.18220536;48.113892;20.000000;-17.445402;51.744877;73.021828;58.405323;0;0
0.19046436;47.956589;20.000000;-18.220533;51.886108;72.711777;58.405323;0;0
0.1987977;47.790924;20.000000;-19.046432;52.043411;72.381416;58.405323;0;0
0.20713104;47.618317;20.000000;-19.879766;52.209076;72.048080;58.405323;0;0
0.21470681;47.455662;20.000000;-20.713100;52.381683;71.714745;58.405323;0;0
0.22379772;47.252209;20.000000;-21.470676;52.544338;71.411713;58.405323;0;0
0.23213106;47.058765;20.000000;-22.379766;52.747791;71.048073;58.405323;0;0
0.23970681;46.877171;20.000000;-23.213100;52.941235;70.714737;58.405323;0;0
0.24804015;46.670471;20.000000;-23.970676;53.122829;70.411705;58.405323;0;0
0.2563735;46.456825;20.000000;-24.804010;53.329529;70.078369;58.405323;0;0
0.26394925;46.256863;20.000000;-25.637344;53.543175;69.745033;58.405323;0;0
0.27228257;46.029961;20.000000;-26.394920;53.743137;69.442001;58.405323;0;0
0.2806159;45.796116;20.000000;-27.228254;53.970039;69.108665;58.405323;0;0
0.28819165;45.577789;20.000000;-28.061588;54.203884;68.775330;58.405323;0;0
0.29652497;45.330685;20.000000;-28.819164;54.422211;68.472298;58.405323;0;0
0.3048583;45.076637;20.000000;-29.652498;54.669315;68.138962;58.405323;0;0
0.31243405;44.839943;20.000000;-30.485832;54.923363;67.805626;58.405323;0;0
0.32076737;44.572636;20.000000;-31.243408;55.160057;67.502594;58.405323;0;0
0.3291007;44.298386;20.000000;-32.076740;55.427364;67.169258;58.405323;0;0
0.33667645;44.043327;20.000000;-32.910072;55.701614;66.835922;58.405323;0;0
0.34500977;43.755817;20.000000;-33.667648;55.956673;66.532890;58.405323;0;0
0.3533431;43.461365;20.000000;-34.500980;56.244183;66.199554;58.405323;0;0
0.36597598;42.999031;20.000000;-35.334312;56.538635;65.866219;58.405323;0;0
0.38265198;42.360920;20.000000;-36.597599;57.000969;65.360901;58.405323;0;0
0.3937631;41.923405;20.000000;-38.265198;57.639080;64.693863;58.405323;0;0
0.4048742;41.473545;20.000000;-39.376308;58.076595;64.249420;58.405323;0;0
0.41598532;41.011337;20.000000;-40.487419;58.526455;63.804977;58.405323;0;0
0.42709643;40.536785;20.000000;-41.598530;58.988663;63.360535;58.405323;0;0
0.43536565;40.176773;20.000000;-42.709641;59.463215;62.916092;58.405323;0;0
0.44647676;39.680687;20.000000;-43.536564;59.823227;62.585320;58.405323;0;0
0.45714563;39.192963;20.000000;-44.647675;60.319313;62.140877;58.405323;0;0
0.46001464;39.060986;20.000000;-45.714561;60.807037;61.714119;58.405323;0;0
0.47379765;38.407951;20.000000;-46.001461;60.939014;61.599358;58.405323;0;0
0.48213664;38.005898;20.000000;-47.379761;61.592049;61.048035;58.405323;0;0
0.48524663;37.854984;20.000000;-48.213661;61.994102;60.714478;58.405323;0;0
0.49357995;37.443668;20.000000;-48.524662;62.145016;60.590080;58.405323;0;0
0.5019133;37.025406;20.000000;-49.357994;62.556332;60.256744;58.405323;0;0
0.51021665;36.601757;20.000000;-50.191326;62.974594;59.923409;58.405323;0;0
0.51855;36.169632;20.000000;-51.021660;63.398243;59.591278;58.405323;0;0
0.5268833;35.730564;20.000000;-51.854992;63.830368;59.257942;58.405323;0;0
0.5352166;35.284550;20.000000;-52.688324;64.269440;58.924606;58.405323;0;0
0.54354995;34.831593;20.000000;-53.521656;64.715454;58.591270;58.405323;0;0
0.5511257;34.414074;20.000000;-54.354988;65.168411;58.257935;58.405323;0;0
0.55870146;33.990814;20.000000;-55.112564;65.585922;57.954903;58.405323;0;0
0.5662772;33.561817;20.000000;-55.870140;66.009186;57.651871;58.405323;0;0
0.57426727;33.102974;20.000000;-56.627716;66.438187;57.348839;58.405323;0;0
0.581843;32.662186;20.000000;-57.426723;66.897026;57.029236;58.405323;0;0
0.59046423;32.153133;20.000000;-58.184299;67.337814;56.726204;58.405323;0;0
0.59879756;31.654135;20.000000;-59.046425;67.846863;56.381355;58.405323;0;0
0.6063733;31.194761;20.000000;-59.879757;68.345863;56.048019;58.405323;0;0
0.61470664;30.682507;20.000000;-60.637333;68.805237;55.744987;58.405323;0;0
0.62303996;30.163307;20.000000;-61.470665;69.317490;55.411652;58.405323;0;0
0.6326839;29.553152;20.000000;-62.303997;69.836693;55.078316;58.405323;0;0
0.6495319;28.458820;20.000000;-63.268387;70.446846;54.692558;58.405323;0;0
0.66064304;27.724773;20.000000;-64.953186;71.541183;54.018639;58.405323;0;0
0.6717542;26.978380;20.000000;-66.064301;72.275223;53.574196;58.405323;0;0
0.6828653;26.219641;20.000000;-67.175415;73.021622;53.129753;58.405323;0;0
0.69397646;25.448555;20.000000;-68.286530;73.780357;52.685310;58.405323;0;0
0.7050876;24.665125;20.000000;-69.397644;74.551445;52.240868;58.405323;0;0
0.71601474;23.882729;20.000000;-70.508759;75.334877;51.796425;58.405323;0;0
0.72001576;23.594650;20.000000;-71.601471;76.117271;51.359337;58.405323;0;0
0.73043245;22.833784;20.000000;-72.001572;76.405350;51.199295;58.405323;0;0
0.7408578;22.061415;20.000000;-73.043236;77.166214;50.782631;58.405323;0;0
0.7431028;21.894588;20.000000;-74.085770;77.938583;50.365616;58.405323;0;0
0.7514361;21.268393;20.000000;-74.310272;78.105408;50.275818;58.405323;0;0
0.75976944;20.635252;20.000000;-75.143608;78.731606;49.942482;58.405323;0;0
0.76810277;19.995167;20.000000;-75.976944;79.364746;49.609146;58.405323;0;0
0.7764361;19.348137;20.000000;-76.810280;80.004837;49.275810;58.405323;0;0
0.7847694;18.694162;20.000000;-77.643616;80.651863;48.942474;58.405323;0;0
0.79310274;18.033243;20.000000;-78.476952;81.305840;48.609138;58.405323;0;0
0.80143607;17.365379;20.000000;-79.310287;81.966759;48.275803;58.405323;0;0
0.8097694;16.690571;20.000000;-80.143623;82.634621;47.942467;58.405323;0;0
0.8181027;16.008818;20.000000;-80.976959;83.309433;47.609131;58.405323;0;0
0.82643604;15.320121;20.000000;-81.810295;83.991180;47.275795;58.405323;0;0
0.8340118;14.688293;20.000000;-82.643631;84.679878;46.942459;58.405323;0;0
0.84046435;14.145977;20.000000;-83.401207;85.311707;46.639427;58.405323;0;0
0.84872633;13.444759;20.000000;-84.046463;85.854019;46.381325;58.405323;0;0
