time,flappyHeight,flappyX,verticalSpeed,distToRoof,nearest_dx,nearest_y,action
0,008333334,49,993057,20,000000,0,000000,100,000000,9999,000000,0,000000,0
0,016666668,49,979168,20,000000,-0,833333,50,006943,79,666664,58,405323,0
0,025000002,49,958336,20,000000,-1,666667,50,020832,79,333328,58,405323,0
0,033333335,49,930557,20,000000,-2,500000,50,041664,78,999992,58,405323,0
0,041666668,49,895836,20,000000,-3,333333,50,069443,78,666656,58,405323,0
0,05,49,854168,20,000000,-4,166667,50,104164,78,333321,58,405323,0
0,058333334,49,805557,20,000000,-5,000000,50,145832,77,999985,58,405323,0
0,06666667,49,750000,20,000000,-5,833334,50,194443,77,666649,58,405323,0
0,075,49,687500,20,000000,-6,666667,50,250000,77,333313,58,405323,0
0,083333336,49,618057,20,000000,-7,500001,50,312500,76,999977,58,405323,0
0,09166667,49,541668,20,000000,-8,333334,50,381943,76,666641,58,405323,0
0,1,49,458336,20,000000,-9,166667,50,458332,76,333305,58,405323,0
0,108333334,49,368057,20,000000,-10,000000,50,541664,75,999969,58,405323,0
0,11666667,49,270836,20,000000,-10,833333,50,631943,75,666634,58,405323,0
0,125,49,166668,20,000000,-11,666666,50,729164,75,333298,58,405323,0
0,13333334,49,055557,20,000000,-12,499999,50,833332,74,999962,58,405323,0
0,14166668,48,937500,20,000000,-13,333332,50,944443,74,666626,58,405323,0
0,15000002,48,812500,20,000000,-14,166665,51,062500,74,333290,58,405323,0
0,15833336,48,680557,20,000000,-14,999998,51,187500,73,999954,58,405323,0
0,1666667,48,541668,20,000000,-15,833331,51,319443,73,666618,58,405323,0
0,17500004,48,395836,20,000000,-16,666664,51,458332,73,333282,58,405323,0
0,18333338,48,243057,20,000000,-17,499998,51,604164,72,999947,58,405323,0
0,19166672,48,083336,20,000000,-18,333332,51,756943,72,666611,58,405323,0
0,20000006,47,916668,20,000000,-19,166666,51,916664,72,333275,58,405323,0
0,2083334,47,743057,20,000000,-20,000000,52,083332,71,999939,58,405323,0
0,21666674,47,562500,20,000000,-20,833334,52,256943,71,666603,58,405323,0
0,22500008,47,375000,20,000000,-21,666668,52,437500,71,333267,58,405323,0
0,23333342,47,180557,20,000000,-22,500002,52,625000,70,999931,58,405323,0
0,24166676,46,979168,20,000000,-23,333336,52,819443,70,666595,58,405323,0
0,2500001,46,770836,20,000000,-24,166670,53,020832,70,333260,58,405323,0
0,2583334,46,555557,20,000000,-25,000004,53,229164,69,999924,58,405323,0
0,26666674,46,333336,20,000000,-25,833338,53,444443,69,666588,58,405323,0
0,27500007,46,104168,20,000000,-26,666672,53,666664,69,333252,58,405323,0
0,2833334,45,868057,20,000000,-27,500006,53,895832,68,999916,58,405323,0
0,29166672,45,625000,20,000000,-28,333340,54,131943,68,666580,58,405323,0
0,30000004,45,375000,20,000000,-29,166674,54,375000,68,333244,58,405323,0
0,30833337,45,118057,20,000000,-30,000008,54,625000,67,999908,58,405323,0
0,3166667,44,854168,20,000000,-30,833342,54,881943,67,666573,58,405323,0
0,32500002,44,583336,20,000000,-31,666676,55,145832,67,333237,58,405323,0
0,33333334,44,305557,20,000000,-32,500008,55,416664,66,999901,58,405323,0
0,34166667,44,020836,20,000000,-33,333340,55,694443,66,666565,58,405323,0
0,35,43,729168,20,000000,-34,166672,55,979164,66,333229,58,405323,0
0,35833332,43,430557,20,000000,-35,000004,56,270832,65,999893,58,405323,0
0,36666664,43,125000,20,000000,-35,833336,56,569443,65,666557,58,405323,0
0,37499997,42,812500,20,000000,-36,666668,56,875000,65,333221,58,405323,0
0,3833333,42,493057,20,000000,-37,500000,57,187500,64,999886,58,405323,0
0,39166662,42,166668,20,000000,-38,333332,57,506943,64,666550,58,405323,0
0,39999995,41,833336,20,000000,-39,166664,57,833332,64,333214,58,405323,0
0,40833327,42,243057,20,000000,-39,999996,58,166664,63,999878,58,405323,1
0,4166666,42,645836,20,000000,49,166668,57,756943,63,666542,58,405323,0
0,42499992,43,041668,20,000000,48,333336,57,354164,63,333206,58,405323,0
0,43333325,43,430557,20,000000,47,500004,56,958332,62,999870,58,405323,0
0,44166657,43,812500,20,000000,46,666672,56,569443,62,666534,58,405323,0
0,4499999,44,187500,20,000000,45,833340,56,187500,62,333199,58,405323,0
0,45833322,44,555557,20,000000,45,000008,55,812500,61,999863,58,405323,0
0,46666655,44,916668,20,000000,44,166676,55,444443,61,666527,58,405323,0
0,47499987,45,270836,20,000000,43,333344,55,083332,61,333191,58,405323,0
0,4833332,45,618057,20,000000,42,500011,54,729164,60,999855,58,405323,0
0,49166653,45,958336,20,000000,41,666679,54,381943,60,666519,58,405323,0
0,49999985,46,291668,20,000000,40,833347,54,041664,60,333183,58,405323,0
0,5083332,46,618057,20,000000,40,000015,53,708332,59,999847,58,405323,0
0,51666653,46,937500,20,000000,39,166683,53,381943,59,666512,58,405323,0
0,52499986,47,250000,20,000000,38,333351,53,062500,59,333176,58,405323,0
0,5333332,47,555557,20,000000,37,500019,52,750000,58,999840,58,405323,0
0,5416665,47,854168,20,000000,36,666687,52,444443,58,666504,58,405323,0
0,54999983,48,145836,20,000000,35,833355,52,145832,58,333168,58,405323,0
0,55833316,48,430557,20,000000,35,000023,51,854164,57,999832,58,405323,0
0,5666665,48,708336,20,000000,34,166691,51,569443,57,666496,58,405323,0
0,5749998,48,979168,20,000000,33,333359,51,291664,57,333160,58,405323,0
0,58333313,49,243057,20,000000,32,500027,51,020832,56,999825,58,405323,0
0,59166646,49,500000,20,000000,31,666693,50,756943,56,666489,58,405323,0
0,5999998,49,750000,20,000000,30,833359,50,500000,56,333153,58,405323,0
0,6083331,49,993057,20,000000,30,000025,50,250000,55,999817,58,405323,0
0,61666644,50,229168,20,000000,29,166691,50,006943,55,666481,58,405323,0
0,62499976,50,458336,20,000000,28,333357,49,770832,55,333145,58,405323,0
0,6333331,50,680557,20,000000,27,500023,49,541664,54,999809,58,405323,0
0,6416664,50,895836,20,000000,26,666689,49,319443,54,666473,58,405323,0
0,64999974,51,104168,20,000000,25,833355,49,104164,54,333138,58,405323,0
0,65833306,51,305557,20,000000,25,000021,48,895832,53,999802,58,405323,0
0,6666664,51,500000,20,000000,24,166687,48,694443,53,666466,58,405323,0
0,6749997,51,687500,20,000000,23,333353,48,500000,53,333130,58,405323,0
0,68333304,51,868057,20,000000,22,500019,48,312500,52,999794,58,405323,0
0,69166636,52,041668,20,000000,21,666685,48,131943,52,666458,58,405323,0
0,6999997,52,208336,20,000000,20,833351,47,958332,52,333122,58,405323,0
0,708333,52,368057,20,000000,20,000017,47,791664,51,999786,58,405323,0
0,71666634,52,520836,20,000000,19,166683,47,631943,51,666451,58,405323,0
0,72499967,52,666668,20,000000,18,333349,47,479164,51,333115,58,405323,0
0,733333,52,805557,20,000000,17,500015,47,333332,50,999779,58,405323,0
0,7416663,52,937500,20,000000,16,666681,47,194443,50,666443,58,405323,0
0,74999964,53,062500,20,000000,15,833348,47,062500,50,333107,58,405323,0
0,75833297,53,180557,20,000000,15,000015,46,937500,49,999771,58,405323,0
0,7666663,53,291668,20,000000,14,166682,46,819443,49,666435,58,405323,0
0,7749996,53,395836,20,000000,13,333349,46,708332,49,333099,58,405323,0
0,78333294,53,493057,20,000000,12,500016,46,604164,48,999763,58,405323,0
0,79166627,53,583336,20,000000,11,666683,46,506943,48,666428,58,405323,0
0,7999996,53,666668,20,000000,10,833350,46,416664,48,333092,58,405323,0
0,8083329,53,743057,20,000000,10,000017,46,333332,47,999756,58,405323,0
0,81666625,53,812500,20,000000,9,166684,46,256943,47,666420,58,405323,0
0,8249996,53,875000,20,000000,8,333351,46,187500,47,333084,58,405323,0
0,8333329,53,930557,20,000000,7,500018,46,125000,46,999748,58,405323,0
0,8416662,53,979168,20,000000,6,666684,46,069443,46,666412,58,405323,0
0,84999955,54,020836,20,000000,5,833351,46,020832,46,333076,58,405323,0
0,8583329,54,055557,20,000000,5,000017,45,979164,45,999741,58,405323,0
0,8666662,54,083336,20,000000,4,166684,45,944443,45,666405,58,405323,0
0,8749995,54,104168,20,000000,3,333350,45,916664,45,333069,58,405323,0
0,88333285,54,118057,20,000000,2,500017,45,895832,44,999733,58,405323,0
0,8916662,54,125000,20,000000,1,666683,45,881943,44,666397,58,405323,0
0,8999995,54,125000,20,000000,0,833350,45,875000,44,333061,58,405323,0
0,9083328,54,118057,20,000000,0,000017,45,875000,43,999729,58,405323,0
0,91666615,54,104168,20,000000,-0,833317,45,881943,43,666397,58,405323,0
0,9249995,54,083336,20,000000,-1,666650,45,895832,43,333065,58,405323,0
0,9333328,54,055557,20,000000,-2,499984,45,916664,42,999733,58,405323,0
0,9416661,54,020836,20,000000,-3,333317,45,944443,42,666401,58,405323,0
0,94999945,53,979168,20,000000,-4,166650,45,979164,42,333069,58,405323,0
0,9583328,53,930557,20,000000,-4,999984,46,020832,41,999737,58,405323,0
0,9666661,53,875000,20,000000,-5,833317,46,069443,41,666405,58,405323,0
0,9749994,53,812500,20,000000,-6,666651,46,125000,41,333073,58,405323,0
0,98333275,53,743057,20,000000,-7,499984,46,187500,40,999741,58,405323,0
0,9916661,53,666668,20,000000,-8,333318,46,256943,40,666409,58,405323,0
0,9999994,54,076389,20,000000,-9,166651,46,333332,40,333076,58,405323,1
1,0083327,54,479168,20,000000,49,166668,45,923611,39,999744,58,405323,0
1,016666,54,875000,20,000000,48,333336,45,520832,39,666412,58,405323,0
1,0249994,55,263889,20,000000,47,500004,45,125000,39,333080,58,405323,0
1,0333327,55,645832,20,000000,46,666672,44,736111,38,999748,58,405323,0
1,041666,56,020832,20,000000,45,833340,44,354168,38,666416,58,405323,0
1,0499994,56,388889,20,000000,45,000008,43,979168,38,333084,58,405323,0
1,0583327,56,750000,20,000000,44,166676,43,611111,37,999752,58,405323,0
1,066666,57,104168,20,000000,43,333344,43,250000,37,666420,58,405323,0
1,0749993,57,451389,20,000000,42,500011,42,895832,37,333088,58,405323,0
1,0833327,57,791668,20,000000,41,666679,42,548611,36,999756,58,405323,0
1,091666,58,125000,20,000000,40,833347,42,208332,36,666424,58,405323,0
1,0999993,58,451389,20,000000,40,000015,41,875000,36,333092,58,405323,0
1,1083326,58,770832,20,000000,39,166683,41,548611,35,999760,58,405323,0
1,116666,59,083332,20,000000,38,333351,41,229168,35,666428,58,405323,0
1,1249993,59,388889,20,000000,37,500019,40,916668,35,333096,58,405323,0
1,1333326,59,687500,20,000000,36,666687,40,611111,34,999763,58,405323,0
1,1416659,59,979168,20,000000,35,833355,40,312500,34,666431,58,405323,0
1,1499993,60,263889,20,000000,35,000023,40,020832,34,333099,58,405323,0
1,1583326,60,541668,20,000000,34,166691,39,736111,33,999767,58,405323,0
1,1666659,60,812500,20,000000,33,333359,39,458332,33,666435,58,405323,0
1,1749992,61,076389,20,000000,32,500027,39,187500,33,333103,58,405323,0
1,1833326,61,333336,20,000000,31,666693,38,923611,32,999771,58,405323,0
1,1916659,61,583336,20,000000,30,833359,38,666664,32,666439,58,405323,0
1,1999992,61,826393,20,000000,30,000025,38,416664,32,333107,58,405323,0
1,2083325,62,062504,20,000000,29,166691,38,173607,31,999775,58,405323,0
1,2166659,62,291672,20,000000,28,333357,37,937496,31,666443,58,405323,0
1,2249992,62,513893,20,000000,27,500023,37,708328,31,333111,58,405323,0
1,2333325,62,729172,20,000000,26,666689,37,486107,30,999779,58,405323,0
1,2416658,62,937504,20,000000,25,833355,37,270828,30,666447,58,405323,0
1,2499992,63,138893,20,000000,25,000021,37,062496,30,333115,58,405323,0
1,2583325,63,333336,20,000000,24,166687,36,861107,29,999783,58,405323,0
1,2666658,63,520836,20,000000,23,333353,36,666664,29,666451,58,405323,0
1,2749991,63,701393,20,000000,22,500019,36,479164,29,333118,58,405323,0
1,2833325,63,875004,20,000000,21,666685,36,298607,28,999786,58,405323,0
