time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.14566319;47.878223;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.16501485;48.808357;20.000000;-14.566319;52.121777;74.173470;58.405323;0;1
0.17025685;49.057564;20.000000;48.064835;51.191643;73.399406;58.405323;0;0
0.18103886;49.558521;20.000000;47.540634;50.942436;73.189728;58.405323;0;0
0.18572286;49.773956;20.000000;46.462433;50.441479;72.758446;58.405323;0;0
0.19683397;50.272655;20.000000;45.994034;50.226044;72.571083;58.405323;0;0
0.20516731;50.639736;20.000000;44.882923;49.727345;72.126640;58.405323;0;0
0.21446586;51.040688;20.000000;44.049591;49.360264;71.793304;58.405323;0;0
0.2227992;51.393074;20.000000;43.119736;48.959312;71.421364;58.405323;0;0
0.23113254;51.738518;20.000000;42.286404;48.606926;71.088028;58.405323;0;0
0.23946588;52.077015;20.000000;41.453072;48.261482;70.754692;58.405323;0;0
0.24779922;52.408569;20.000000;40.619740;47.922985;70.421356;58.405323;0;0
0.25613254;52.733177;20.000000;39.786407;47.591431;70.088020;58.405323;0;0
0.26447687;53.051250;20.000000;38.953075;47.266823;69.754684;58.405323;0;0
0.2728102;53.361961;20.000000;38.118641;46.948750;69.420914;58.405323;0;0
0.28114352;53.665730;20.000000;37.285309;46.638039;69.087578;58.405323;0;0
0.28947684;53.962551;20.000000;36.451977;46.334270;68.754242;58.405323;0;0
0.29781017;54.252430;20.000000;35.618645;46.037449;68.420906;58.405323;0;0
0.3061435;54.535362;20.000000;34.785313;45.747570;68.087570;58.405323;0;0
0.31447682;54.811352;20.000000;33.951981;45.464638;67.754234;58.405323;0;0
0.32281014;55.080395;20.000000;33.118649;45.188648;67.420898;58.405323;0;0
0.33114347;55.342495;20.000000;32.285316;44.919605;67.087563;58.405323;0;0
0.3394768;55.597649;20.000000;31.451982;44.657505;66.754227;58.405323;0;0
0.34781012;55.845860;20.000000;30.618649;44.402351;66.420891;58.405323;0;0
0.35614344;56.087128;20.000000;29.785315;44.154140;66.087555;58.405323;0;0
0.36447677;56.321449;20.000000;28.951981;43.912872;65.754219;58.405323;0;0
0.3728101;56.548828;20.000000;28.118647;43.678551;65.420883;58.405323;0;0
0.38114342;56.769260;20.000000;27.285313;43.451172;65.087547;58.405323;0;0
0.38947675;56.982750;20.000000;26.451979;43.230740;64.754211;58.405323;0;0
0.39781007;57.189293;20.000000;25.618645;43.017250;64.420876;58.405323;0;0
0.4061434;57.388893;20.000000;24.785311;42.810707;64.087540;58.405323;0;0
0.41447672;57.581547;20.000000;23.951977;42.611107;63.754204;58.405323;0;0
0.42281172;57.767292;20.000000;23.118643;42.418453;63.420868;58.405323;0;0
0.43114504;57.946056;20.000000;22.285143;42.232708;63.087471;58.405323;0;0
0.4394947;58.118198;20.000000;21.451809;42.053944;62.754135;58.405323;0;0
0.44782802;58.283062;20.000000;20.616842;41.881802;62.420151;58.405323;0;0
0.4562687;58.442924;20.000000;19.783508;41.716938;62.086815;58.405323;0;0
0.46460202;58.593807;20.000000;18.939442;41.557076;61.749191;58.405323;0;0
0.47293535;58.737747;20.000000;18.106108;41.406193;61.415855;58.405323;0;0
0.48126867;58.874744;20.000000;17.272774;41.262253;61.082520;58.405323;0;0
0.489602;59.004795;20.000000;16.439440;41.125256;60.749184;58.405323;0;0
0.49793532;59.127903;20.000000;15.606107;40.995205;60.415848;58.405323;0;0
0.5062687;59.244064;20.000000;14.772774;40.872097;60.082512;58.405323;0;0
0.514602;59.353283;20.000000;13.939441;40.755936;59.749176;58.405323;0;0
0.52293533;59.455555;20.000000;13.106108;40.646717;59.415840;58.405323;0;0
0.53126866;59.550884;20.000000;12.272775;40.544445;59.082504;58.405323;0;0
0.539602;59.639267;20.000000;11.439442;40.449116;58.749168;58.405323;0;0
0.5479353;59.720707;20.000000;10.606109;40.360733;58.415833;58.405323;0;0
0.55626863;59.795204;20.000000;9.772776;40.279293;58.082497;58.405323;0;0
0.56460196;59.862755;20.000000;8.939443;40.204796;57.749161;58.405323;0;0
0.5729353;59.923363;20.000000;8.106110;40.137245;57.415825;58.405323;0;0
0.5812686;59.977024;20.000000;7.272776;40.076637;57.082489;58.405323;0;0
0.58960193;60.023743;20.000000;6.439443;40.022976;56.749153;58.405323;0;0
0.59793526;60.063515;20.000000;5.606109;39.976257;56.415817;58.405323;0;0
0.6062686;60.096344;20.000000;4.772776;39.936485;56.082481;58.405323;0;0
0.6146019;60.122227;20.000000;3.939442;39.903656;55.749146;58.405323;0;0
0.62293524;60.141167;20.000000;3.106109;39.877773;55.415810;58.405323;0;0
0.63126856;60.153164;20.000000;2.272775;39.858833;55.082474;58.405323;0;0
0.6396019;60.158215;20.000000;1.439442;39.846836;54.749138;58.405323;0;0
0.6479352;60.567936;20.000000;0.606108;39.841785;54.415802;58.405323;0;1
0.65626854;60.970715;20.000000;49.166668;39.432064;54.082466;58.405323;0;0
0.66460186;61.366547;20.000000;48.333336;39.029285;53.749130;58.405323;0;0
0.6729352;61.755436;20.000000;47.500004;38.633453;53.415794;58.405323;0;0
0.6812685;62.137379;20.000000;46.666672;38.244564;53.082458;58.405323;0;0
0.68960184;62.512379;20.000000;45.833340;37.862621;52.749123;58.405323;0;0
0.69793516;62.880436;20.000000;45.000008;37.487621;52.415787;58.405323;0;0
0.7062685;63.241547;20.000000;44.166676;37.119564;52.082451;58.405323;0;0
0.7146018;63.595715;20.000000;43.333344;36.758453;51.749115;58.405323;0;0
0.72293514;63.942936;20.000000;42.500011;36.404285;51.415779;58.405323;0;0
0.73126847;64.283211;20.000000;41.666679;36.057064;51.082443;58.405323;0;0
0.7396018;64.616547;20.000000;40.833347;35.716789;50.749107;58.405323;0;0
0.7479351;64.942932;20.000000;40.000015;35.383453;50.415771;58.405323;0;0
0.75626844;65.262375;20.000000;39.166683;35.057068;50.082436;58.405323;0;0
0.76460177;65.574875;20.000000;38.333351;34.737625;49.749100;58.405323;0;0
0.7729351;65.880432;20.000000;37.500019;34.425125;49.415764;58.405323;0;0
0.7812684;66.179047;20.000000;36.666687;34.119568;49.082428;58.405323;0;0
0.78960174;66.470711;20.000000;35.833355;33.820953;48.749092;58.405323;0;0
0.79793507;66.755432;20.000000;35.000023;33.529289;48.415756;58.405323;0;0
0.8062684;67.033211;20.000000;34.166691;33.244568;48.082420;58.405323;0;0
