time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.13389967;48.207088;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.167233;47.649647;20.000000;-13.389967;51.792912;74.644012;58.405323;0;0
0.16796738;47.637310;20.000000;-16.723301;52.350353;73.310677;58.405323;0;0
0.17083934;47.588245;20.000000;-16.796738;52.362690;73.281303;58.405323;0;0
0.18238133;47.377743;20.000000;-17.083933;52.411755;73.166428;58.405323;0;0
0.18704933;47.290428;20.000000;-18.238132;52.622257;72.704750;58.405323;0;0
0.19260488;47.183426;20.000000;-18.704933;52.709572;72.518028;58.405323;0;0
0.19816044;47.073338;20.000000;-19.260489;52.816574;72.295807;58.405323;0;0
0.207087;46.888481;20.000000;-19.816044;52.926662;72.073586;58.405323;0;0
0.21264255;46.770348;20.000000;-20.708700;53.111519;71.716522;58.405323;0;0
0.223942;46.517307;20.000000;-21.264256;53.229652;71.494301;58.405323;0;0
0.23019199;46.373436;20.000000;-22.394199;53.482693;71.042320;58.405323;0;0
0.24045499;46.126656;20.000000;-23.019199;53.626564;70.792320;58.405323;0;0
0.24712165;45.961906;20.000000;-24.045500;53.873344;70.381798;58.405323;0;0
0.25711197;45.705044;20.000000;-24.712166;54.038094;70.115128;58.405323;0;0
0.26451936;45.509102;20.000000;-25.711199;54.294956;69.715515;58.405323;0;0
0.27375996;45.256130;20.000000;-26.451939;54.490898;69.419220;58.405323;0;0
0.2813357;45.042995;20.000000;-27.375998;54.743870;69.049599;58.405323;0;0
0.29051796;44.776234;20.000000;-28.133574;54.957005;68.746567;58.405323;0;0
0.29885128;44.527191;20.000000;-29.051798;55.223766;68.379280;58.405323;0;0
0.30731595;44.267059;20.000000;-29.885132;55.472809;68.045944;58.405323;0;0
0.31564927;44.004017;20.000000;-30.731598;55.732941;67.707359;58.405323;0;0
0.3239826;43.734032;20.000000;-31.564932;55.995983;67.374023;58.405323;0;0
0.33231592;43.457100;20.000000;-32.398266;56.265968;67.040688;58.405323;0;0
0.34064925;43.173225;20.000000;-33.231598;56.542900;66.707352;58.405323;0;0
0.34898257;42.882408;20.000000;-34.064930;56.826775;66.374016;58.405323;0;0
0.3573159;42.584644;20.000000;-34.898262;57.117592;66.040680;58.405323;0;0
0.36564922;42.279938;20.000000;-35.731594;57.415356;65.707344;58.405323;0;0
0.37398255;41.968285;20.000000;-36.564926;57.720062;65.374008;58.405323;0;0
0.38231587;41.649689;20.000000;-37.398258;58.031715;65.040672;58.405323;0;0
0.3906492;41.324146;20.000000;-38.231590;58.350311;64.707336;58.405323;0;0
