time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.022020243;49.951511;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.031258244;50.404877;20.000000;-2.202024;50.048489;79.119194;58.405323;0;1
0.044668242;51.045006;20.000000;49.076199;49.595123;78.749672;58.405323;0;0
0.055779353;51.563049;20.000000;47.735199;48.954994;78.213272;58.405323;0;0
0.06689046;52.068748;20.000000;46.624088;48.436951;77.768829;58.405323;0;0
0.07800157;52.562103;20.000000;45.512978;47.931252;77.324387;58.405323;0;0
0.089112684;53.043110;20.000000;44.401867;47.437897;76.879944;58.405323;0;0
0.0982509;53.430359;20.000000;43.290756;46.956890;76.435501;58.405323;0;0
0.10936201;53.888866;20.000000;42.376934;46.569641;76.069969;58.405323;0;0
0.1144559;54.096474;20.000000;41.265823;46.111134;75.625526;58.405323;0;0
0.12575758;54.544315;20.000000;40.756435;45.903526;75.421768;58.405323;0;0
0.13065591;54.736019;20.000000;39.626270;45.455685;74.969704;58.405323;0;0
0.14242426;55.182739;20.000000;39.136436;45.263981;74.773773;58.405323;0;0
0.14800993;55.391647;20.000000;37.959602;44.817261;74.303040;58.405323;0;0
0.15909092;55.793808;20.000000;37.401035;44.608353;74.079613;58.405323;0;0
0.16375892;55.961044;20.000000;36.292934;44.206192;73.636375;58.405323;0;0
0.17575759;56.376514;20.000000;35.826134;44.038956;73.449654;58.405323;0;0
0.18125892;56.563980;20.000000;34.626266;43.623486;72.969704;58.405323;0;0
0.19242425;56.931984;20.000000;34.076134;43.436020;72.749649;58.405323;0;0
0.19761592;57.100403;20.000000;32.959602;43.068016;72.303040;58.405323;0;0
0.20909092;57.459488;20.000000;32.440437;42.899597;72.095375;58.405323;0;0
0.21481892;57.635452;20.000000;31.292938;42.540512;71.636375;58.405323;0;0
0.2257576;57.959526;20.000000;30.720139;42.364548;71.407257;58.405323;0;0
0.23104793;58.113461;20.000000;29.626272;42.040474;70.969711;58.405323;0;0
0.24242426;58.431538;20.000000;29.097239;41.886539;70.758095;58.405323;0;0
