time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.041666668;49.826389;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.058333337;49.729168;20.000000;-4.166667;50.173611;78.333336;58.405323;0;0
0.075;49.604168;20.000000;-5.833334;50.270832;77.666672;58.405323;0;0
0.08812567;49.488499;20.000000;-7.500001;50.395832;77.000008;58.405323;0;0
0.09283867;49.444744;20.000000;-8.812568;50.511501;76.474983;58.405323;0;0
0.10394978;49.329243;20.000000;-9.283868;50.555256;76.286461;58.405323;0;0
0.10971667;49.265972;20.000000;-10.394979;50.670757;75.842018;58.405323;0;0
0.11924048;49.152409;20.000000;-10.971668;50.734028;75.611343;58.405323;0;0
0.12412967;49.091721;20.000000;-11.924049;50.847591;75.230392;58.405323;0;0
0.13246301;48.981335;20.000000;-12.412969;50.908279;75.034828;58.405323;0;0
0.14079635;48.864006;20.000000;-13.246302;51.018665;74.701492;58.405323;0;0
0.14912969;48.739731;20.000000;-14.079635;51.135994;74.368156;58.405323;0;0
0.15746303;48.608513;20.000000;-14.912968;51.260269;74.034821;58.405323;0;0
0.16579637;48.470348;20.000000;-15.746301;51.391487;73.701485;58.405323;0;0
0.17337212;48.339005;20.000000;-16.579634;51.529652;73.368149;58.405323;0;0
0.18094787;48.201923;20.000000;-17.337210;51.660995;73.065117;58.405323;0;0
0.18852362;48.059101;20.000000;-18.094786;51.798077;72.762085;58.405323;0;0
0.19609937;47.910542;20.000000;-18.852362;51.940899;72.459053;58.405323;0;0
0.20443271;47.740181;20.000000;-19.609938;52.089458;72.156021;58.405323;0;0
0.21276605;47.562878;20.000000;-20.443272;52.259819;71.822685;58.405323;0;0
0.2203418;47.395950;20.000000;-21.276606;52.437122;71.489349;58.405323;0;0
0.22867514;47.205387;20.000000;-22.034182;52.604050;71.186317;58.405323;0;0
0.23700848;47.007881;20.000000;-22.867516;52.794613;70.852982;58.405323;0;0
0.24166669;46.895309;20.000000;-23.700850;52.992119;70.519646;58.405323;0;0
0.25000003;46.686977;20.000000;-24.166670;53.104691;70.333321;58.405323;0;0
0.25833336;46.471699;20.000000;-25.000004;53.313023;69.999985;58.405323;0;0
0.26644835;46.255474;20.000000;-25.833338;53.528301;69.666649;58.405323;0;0
0.27478167;46.026489;20.000000;-26.644838;53.744526;69.342049;58.405323;0;0
0.283115;45.790562;20.000000;-27.478172;53.973511;69.008713;58.405323;0;0
0.29144832;45.547688;20.000000;-28.311506;54.209438;68.675377;58.405323;0;0
0.29978165;45.297871;20.000000;-29.144840;54.452312;68.342041;58.405323;0;0
0.30811498;45.041107;20.000000;-29.978174;54.702129;68.008705;58.405323;0;0
0.3164483;44.777401;20.000000;-30.811508;54.958893;67.675369;58.405323;0;0
0.32478163;44.506748;20.000000;-31.644842;55.222599;67.342033;58.405323;0;0
0.33311495;44.229153;20.000000;-32.478176;55.493252;67.008698;58.405323;0;0
0.34144828;43.944611;20.000000;-33.311508;55.770847;66.675362;58.405323;0;0
0.3497816;43.653126;20.000000;-34.144840;56.055389;66.342026;58.405323;0;0
0.35797128;43.359959;20.000000;-34.978172;56.346874;66.008690;58.405323;0;0
0.3663046;43.054707;20.000000;-35.797138;56.640041;65.681107;58.405323;0;0
0.37463793;42.742508;20.000000;-36.630470;56.945293;65.347771;58.405323;0;0
0.38297126;42.423367;20.000000;-37.463802;57.257492;65.014435;58.405323;0;0
0.39130458;42.097279;20.000000;-38.297134;57.576633;64.681099;58.405323;0;0
0.3996379;41.764248;20.000000;-39.130466;57.902721;64.347763;58.405323;0;0
0.40797123;41.424271;20.000000;-39.963799;58.235752;64.014427;58.405323;0;0
0.41630456;41.077351;20.000000;-40.797131;58.575729;63.681091;58.405323;0;0
0.42463788;40.723484;20.000000;-41.630463;58.922649;63.347755;58.405323;0;0
0.4329712;40.362675;20.000000;-42.463795;59.276516;63.014420;58.405323;0;0
0.44130453;39.994923;20.000000;-43.297127;59.637325;62.681084;58.405323;0;0
0.44963786;39.620224;20.000000;-44.130459;60.005077;62.347748;58.405323;0;0
0.4579712;39.238583;20.000000;-44.963791;60.379776;62.014412;58.405323;0;0
0.4663045;38.849995;20.000000;-45.797123;60.761417;61.681076;58.405323;0;0
0.47463784;38.454464;20.000000;-46.630455;61.150005;61.347740;58.405323;0;0
0.48297116;38.051987;20.000000;-47.463787;61.545536;61.014404;58.405323;0;0
0.4913045;37.642567;20.000000;-48.297119;61.948013;60.681068;58.405323;0;0
0.4996378;37.226200;20.000000;-49.130451;62.357433;60.347733;58.405323;0;0
0.50797117;36.802891;20.000000;-49.963783;62.773800;60.014397;58.405323;0;0
0.5163045;36.372639;20.000000;-50.797115;63.197109;59.681061;58.405323;0;0
0.5246378;35.935440;20.000000;-51.630447;63.627361;59.347725;58.405323;0;0
0.53297114;35.491299;20.000000;-52.463779;64.064560;59.014389;58.405323;0;0
0.54130447;35.040211;20.000000;-53.297112;64.508698;58.681053;58.405323;0;0
0.5496378;34.582180;20.000000;-54.130444;64.959793;58.347717;58.405323;0;0
0.5579711;34.117203;20.000000;-54.963776;65.417816;58.014381;58.405323;0;0
0.56630445;33.645283;20.000000;-55.797108;65.882797;57.681046;58.405323;0;0
0.5746378;33.166416;20.000000;-56.630440;66.354721;57.347710;58.405323;0;0
0.5829711;32.680607;20.000000;-57.463772;66.833588;57.014374;58.405323;0;0
0.5913044;32.187855;20.000000;-58.297104;67.319397;56.681038;58.405323;0;0
0.59963775;31.688156;20.000000;-59.130436;67.812149;56.347702;58.405323;0;0
0.6079711;31.181513;20.000000;-59.963768;68.311844;56.014366;58.405323;0;0
0.6163044;30.667927;20.000000;-60.797100;68.818489;55.681030;58.405323;0;0
0.6246377;30.147396;20.000000;-61.630432;69.332077;55.347694;58.405323;0;0
0.63297105;29.619921;20.000000;-62.463764;69.852600;55.014359;58.405323;0;0
0.6413044;29.085501;20.000000;-63.297096;70.380081;54.681023;58.405323;0;0
0.6496377;28.544136;20.000000;-64.130432;70.914497;54.347687;58.405323;0;0
0.657971;27.995827;20.000000;-64.963768;71.455864;54.014351;58.405323;0;0
0.66630435;27.440573;20.000000;-65.797104;72.004173;53.681015;58.405323;0;0
0.6746377;26.878374;20.000000;-66.630440;72.559425;53.347679;58.405323;0;0
0.682971;26.309231;20.000000;-67.463776;73.121628;53.014343;58.405323;0;0
0.6913043;25.733143;20.000000;-68.297112;73.690765;52.681007;58.405323;0;0
0.69963765;25.150112;20.000000;-69.130447;74.266861;52.347672;58.405323;0;0
0.707971;24.560137;20.000000;-69.963783;74.849884;52.014336;58.405323;0;0
0.7163043;23.963217;20.000000;-70.797119;75.439865;51.681000;58.405323;0;0
0.7246376;23.359352;20.000000;-71.630455;76.036781;51.347664;58.405323;0;0
0.73297095;22.748543;20.000000;-72.463791;76.640648;51.014328;58.405323;0;0
0.7413043;22.130789;20.000000;-73.297127;77.251457;50.680992;58.405323;0;0
0.7496376;21.506090;20.000000;-74.130463;77.869209;50.347656;58.405323;0;0
0.7579709;20.874447;20.000000;-74.963799;78.493912;50.014320;58.405323;0;0
0.76630425;20.235859;20.000000;-75.797134;79.125549;49.680984;58.405323;0;0
0.7746376;19.590326;20.000000;-76.630470;79.764145;49.347649;58.405323;0;0
0.7829709;18.937851;20.000000;-77.463806;80.409676;49.014313;58.405323;0;0
0.79130423;18.278431;20.000000;-78.297142;81.062149;48.680977;58.405323;0;0
0.79963756;17.612066;20.000000;-79.130478;81.721573;48.347641;58.405323;0;0
0.8076769;16.962748;20.000000;-79.963814;82.387932;48.014305;58.405323;0;0
0.81601024;16.282738;20.000000;-80.767746;83.037254;47.692734;58.405323;0;0
0.82434356;15.595784;20.000000;-81.601082;83.717262;47.359398;58.405323;0;0
0.8326769;14.901886;20.000000;-82.434418;84.404213;47.026062;58.405323;0;0
0.8410102;14.201043;20.000000;-83.267754;85.098114;46.692726;58.405323;0;0
0.84934354;13.493257;20.000000;-84.101089;85.798958;46.359390;58.405323;0;0
0.85767686;12.778525;20.000000;-84.934425;86.506744;46.026054;58.405323;0;0
0.8660102;12.056849;20.000000;-85.767761;87.221474;45.692719;58.405323;0;0
0.8743435;11.328229;20.000000;-86.601097;87.943153;45.359383;58.405323;0;0
0.88267684;10.592664;20.000000;-87.434433;88.671768;45.026047;58.405323;0;0
0.89101017;9.850155;20.000000;-88.267769;89.407333;44.692711;58.405323;0;0
0.8993435;9.100701;20.000000;-89.101105;90.149841;44.359375;58.405323;0;0
0.9076768;8.344303;20.000000;-89.934441;90.899300;44.026039;58.405323;0;0
0.91601014;7.580960;20.000000;-90.767776;91.655701;43.692707;58.405323;0;0
0.92434347;6.810673;20.000000;-91.601112;92.419037;43.359375;58.405323;0;0
0.9326768;6.033442;20.000000;-92.434448;93.189323;43.026043;58.405323;0;0
0.9410101;5.249266;20.000000;-93.267784;93.966560;42.692711;58.405323;0;0
0.94934344;4.458145;20.000000;-94.101120;94.750732;42.359379;58.405323;0;0
0.95767677;3.660080;20.000000;-94.934456;95.541855;42.026047;58.405323;0;0
0.9660101;2.855071;20.000000;-95.767792;96.339920;41.692715;58.405323;0;0
0.9743434;2.043117;20.000000;-96.601128;97.144928;41.359383;58.405323;0;0
0.98267674;1.224219;20.000000;-97.434464;97.956886;41.026051;58.405323;0;0
0.99101007;1.000000;20.000000;-98.267799;98.775780;40.692719;58.405323;0;0
0.9993434;1.000000;20.000000;-99.101135;99.000000;40.359386;58.405323;0;0
1.0076767;1.000000;20.000000;-99.934471;99.000000;40.026054;58.405323;0;0
1.01601;1.000000;20.000000;-100.767807;99.000000;39.692722;58.405323;0;0
1.0243434;1.000000;20.000000;-101.601143;99.000000;39.359390;58.405323;0;0
1.0326767;1.000000;20.000000;-102.434479;99.000000;39.026058;58.405323;0;0
1.04101;1.000000;20.000000;-103.267815;99.000000;38.692726;58.405323;0;0
1.0493433;1.000000;20.000000;-104.101151;99.000000;38.359394;58.405323;0;0
1.0576767;1.000000;20.000000;-104.934486;99.000000;38.026062;58.405323;0;0
1.06601;1.000000;20.000000;-105.767822;99.000000;37.692730;58.405323;0;0
1.0743433;1.000000;20.000000;-106.601158;99.000000;37.359398;58.405323;0;0
1.0826766;1.000000;20.000000;-107.434494;99.000000;37.026066;58.405323;0;0
1.09101;1.000000;20.000000;-108.267830;99.000000;36.692734;58.405323;0;0
1.0993433;1.000000;20.000000;-109.101166;99.000000;36.359402;58.405323;0;0
1.1076766;1.000000;20.000000;-109.934502;99.000000;36.026070;58.405323;0;0
1.11601;1.000000;20.000000;-110.767838;99.000000;35.692738;58.405323;0;0
1.1243433;1.000000;20.000000;-111.601173;99.000000;35.359406;58.405323;0;0
1.1326766;1.000000;20.000000;-112.434509;99.000000;35.026073;58.405323;0;0
1.1410099;1.000000;20.000000;-113.267845;99.000000;34.692741;58.405323;0;0
1.1493433;1.000000;20.000000;-114.101181;99.000000;34.359409;58.405323;0;0
1.1576766;1.000000;20.000000;-114.934517;99.000000;34.026077;58.405323;0;0
1.1660099;1.000000;20.000000;-115.767853;99.000000;33.692745;58.405323;0;0
1.1743432;1.000000;20.000000;-116.601189;99.000000;33.359413;58.405323;0;0
1.1826766;1.000000;20.000000;-117.434525;99.000000;33.026081;58.405323;0;0
1.1910099;1.000000;20.000000;-118.267860;99.000000;32.692749;58.405323;0;0
1.1993432;1.000000;20.000000;-119.101196;99.000000;32.359417;58.405323;0;0
