time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0,053335;49,715538;20,000000;0,000000;100,000000;9999,000000;0,000000;0;0
0,070479;49,594707;20,000000;-5,333500;50,284462;77,866600;58,405323;0;0
0,07055512;49,594170;20,000000;-7,047900;50,405293;77,180840;58,405323;0;0
0,07059987;49,593853;20,000000;-7,055513;50,405830;77,177795;58,405323;0;0
0,070652366;49,593483;20,000000;-7,059988;50,406147;77,176003;58,405323;0;0
0,07067974;49,593288;20,000000;-7,065238;50,406517;77,173904;58,405323;0;0
0,07073636;49,592888;20,000000;-7,067976;50,406712;77,172806;58,405323;0;0
0,07079349;49,592484;20,000000;-7,073638;50,407112;77,170540;58,405323;0;0
0,07317444;49,575062;20,000000;-7,079350;50,407516;77,168259;58,405323;0;0
0,07525777;49,559383;20,000000;-7,317446;50,424938;77,073021;58,405323;0;0
0,08714565;49,455784;20,000000;-7,525779;50,440617;76,989685;58,405323;0;0
0,09110165;49,419743;20,000000;-8,714567;50,544216;76,514168;58,405323;0;0
0,09880564;49,343624;20,000000;-9,110168;50,580257;76,355927;58,405323;0;0
0,107879646;49,245735;20,000000;-9,880568;50,656376;76,047768;58,405323;0;0
0,115917645;49,152561;20,000000;-10,787968;50,754265;75,684807;58,405323;0;0
0,12211265;49,076912;20,000000;-11,591767;50,847439;75,363289;58,405323;0;0
0,12955664;48,980469;20,000000;-12,211267;50,923088;75,115486;58,405323;0;0
0,13820064;48,861008;20,000000;-12,955667;51,019531;74,817726;58,405323;0;0
0,1448673;48,764431;20,000000;-13,820067;51,138992;74,471970;58,405323;0;0
0,15153396;48,663410;20,000000;-14,486734;51,235569;74,205299;58,405323;0;0
0,15820062;48,557941;20,000000;-15,153401;51,336590;73,938629;58,405323;0;0
0,16486728;48,448029;20,000000;-15,820068;51,442059;73,671959;58,405323;0;0
0,17181173;48,328716;20,000000;-16,486734;51,551971;73,405289;58,405323;0;0
0,17904861;48,199142;20,000000;-17,181179;51,671284;73,127510;58,405323;0;0
0,1871446;48,047630;20,000000;-17,904867;51,800858;72,838036;58,405323;0;0
0,19455661;47,903423;20,000000;-18,714468;51,952370;72,514198;58,405323;0;0
0,2037456;47,716202;20,000000;-19,455667;52,096577;72,217720;58,405323;0;0
0,2119256;47,542847;20,000000;-20,374567;52,283798;71,850159;58,405323;0;0
0,2202806;47,358803;20,000000;-21,192568;52,457153;71,522957;58,405323;0;0
0,2285976;47,168678;20,000000;-22,028069;52,641197;71,188759;58,405323;0;0
0,2368976;46,972054;20,000000;-22,859768;52,831322;70,856079;58,405323;0;0
0,2451496;46,769756;20,000000;-23,689768;53,027946;70,524078;58,405323;0;0
0,2531706;46,566689;20,000000;-24,514967;53,230244;70,194000;58,405323;0;0
0,2618226;46,340160;20,000000;-25,317066;53,433311;69,873161;58,405323;0;0
0,2701416;46,115429;20,000000;-26,182266;53,659840;69,527084;58,405323;0;0
0,2784786;45,883263;20,000000;-27,014166;53,884571;69,194321;58,405323;0;0
0,28681558;45,644146;20,000000;-27,847866;54,116737;68,860840;58,405323;0;0
0,2951489;45,398190;20,000000;-28,681566;54,355854;68,527359;58,405323;0;0
