time,flappyHeight,flappyX,verticalSpeed,distToRoof,nearest_dx,nearest_y,action
0,056405,52,502098,20,000000,0,000000,100,000000,9999,000000,0,000000,1
0,075,53,397270,20,000000,44,359501,47,497902,77,743797,58,405323,1
0,075120255,53,403282,20,000000,48,140499,46,602730,77,000000,58,405323,1
0,07518138,53,406338,20,000000,49,987976,46,596718,76,995193,58,405323,1
0,07524388,53,409462,20,000000,49,993889,46,593662,76,992752,58,405323,1
0,07530051,53,412292,20,000000,49,993752,46,590538,76,990250,58,405323,1
0,075391635,53,416847,20,000000,49,994339,46,587708,76,987984,58,405323,1
0,07551376,53,422951,20,000000,49,990887,46,583153,76,984337,58,405323,1
0,07789471,53,541431,20,000000,49,987789,46,577049,76,979454,58,405323,1
0,07997804,53,645164,20,000000,49,761906,46,458569,76,884216,58,405323,1
0,09166667,54,215935,20,000000,49,791668,46,354836,76,800880,58,405323,1
0,09466367,54,364887,20,000000,48,831139,45,784065,76,333336,58,405323,1
0,10299567,54,774544,20,000000,49,700298,45,635113,76,213455,58,405323,1
0,11130667,55,183186,20,000000,49,166801,45,225456,75,880173,58,405323,1
0,119621664,55,592022,20,000000,49,168900,44,816814,75,547729,58,405323,1
0,12796466,56,002213,20,000000,49,168499,44,407978,75,215126,58,405323,1
0,13542266,56,369549,20,000000,49,165699,43,997787,74,881409,58,405323,1
0,14490665,56,834755,20,000000,49,254200,43,630451,74,583092,58,405323,1
0,15284565,57,225403,20,000000,49,051601,43,165245,74,203735,58,405323,1
0,16152266,57,651722,20,000000,49,206100,42,774597,73,886177,58,405323,1
0,16909066,58,024395,20,000000,49,132301,42,348278,73,539101,58,405323,1
0,17820966,58,472031,20,000000,49,243198,41,975605,73,236382,58,405323,1
0,18652266,58,880772,20,000000,49,088100,41,527969,72,871620,58,405323,1
0,19487967,59,291637,20,000000,49,168701,41,119228,72,539101,58,405323,1
0,203213,59,701359,20,000000,49,164299,40,708363,72,204819,58,405323,1
0,21154635,60,111080,20,000000,49,166668,40,298641,71,871483,58,405323,1
0,21987969,60,520802,20,000000,49,166668,39,888920,71,538147,58,405323,1
0,22821303,60,930523,20,000000,49,166668,39,479198,71,204811,58,405323,1
0,23654637,61,340244,20,000000,49,166668,39,069477,70,871475,58,405323,1
0,24487971,61,749966,20,000000,49,166668,38,659756,70,538139,58,405323,1
0,25321305,62,159687,20,000000,49,166668,38,250034,70,204803,58,405323,1
