time;flappyHeight;flappyX;verticalSpeed;distToRoof;nearest_dx;nearest_y;passes;action
0.026199272;49.931358;20.000000;0.000000;100.000000;9999.000000;0.000000;0;0
0.04286594;49.859917;20.000000;-2.619927;50.068642;78.952026;58.405323;0;0
0.059532605;49.760696;20.000000;-4.286594;50.140083;78.285362;58.405323;0;0
0.07157694;49.674488;20.000000;-5.953260;50.239304;77.618698;58.405323;0;0
0.08273694;49.582153;20.000000;-7.157694;50.325512;77.136925;58.405323;0;0
0.09662583;49.447952;20.000000;-8.273694;50.417847;76.690521;58.405323;0;0
0.10427694;49.368168;20.000000;-9.662583;50.552048;76.134964;58.405323;0;0
0.11613194;49.230492;20.000000;-10.427694;50.631832;75.828918;58.405323;0;0
0.12863193;49.069702;20.000000;-11.613194;50.769508;75.354721;58.405323;0;0
0.13763493;48.945789;20.000000;-12.863194;50.930298;74.854721;58.405323;0;0
0.1493016;48.771603;20.000000;-13.763494;51.054211;74.494598;58.405323;0;0
0.16096827;48.583805;20.000000;-14.930161;51.228397;74.027931;58.405323;0;0
0.17201994;48.393696;20.000000;-16.096828;51.416195;73.561264;58.405323;0;0
0.18270995;48.198380;20.000000;-17.201996;51.606304;73.119194;58.405323;0;0
0.19382106;47.983025;20.000000;-18.270996;51.801620;72.691597;58.405323;0;0
0.20308694;47.794846;20.000000;-19.382107;52.016975;72.247154;58.405323;0;0
0.21419805;47.556847;20.000000;-20.308695;52.205154;71.876518;58.405323;0;0
0.22530916;47.306503;20.000000;-21.419806;52.443153;71.432076;58.405323;0;0
0.23642027;47.043816;20.000000;-22.530916;52.693497;70.987633;58.405323;0;0
0.24753138;46.768780;20.000000;-23.642027;52.956184;70.543190;58.405323;0;0
0.2586425;46.481400;20.000000;-24.753138;53.231220;70.098747;58.405323;0;0
0.2697536;46.181675;20.000000;-25.864248;53.518600;69.654305;58.405323;0;0
0.28086472;45.869602;20.000000;-26.975359;53.818325;69.209862;58.405323;0;0
0.29197583;45.545185;20.000000;-28.086470;54.130398;68.765419;58.405323;0;0
0.30308694;45.208424;20.000000;-29.197580;54.454815;68.320976;58.405323;0;0
0.31419805;44.859314;20.000000;-30.308691;54.791576;67.876534;58.405323;0;0
0.32530916;44.497860;20.000000;-31.419802;55.140686;67.432091;58.405323;0;0
0.33642027;44.124062;20.000000;-32.530914;55.502140;66.987648;58.405323;0;0
0.34753138;43.737915;20.000000;-33.642025;55.875938;66.543205;58.405323;0;0
0.3587826;43.334240;20.000000;-34.753136;56.262085;66.098763;58.405323;0;0
0.3698937;42.923248;20.000000;-35.878258;56.665760;65.648712;58.405323;0;0
0.3810048;42.499908;20.000000;-36.989368;57.076752;65.204269;58.405323;0;0
0.39267147;43.069630;20.000000;-38.100479;57.500092;64.759827;58.405323;0;1
0.40378258;43.599876;20.000000;48.833332;56.930370;64.293159;58.405323;0;0
0.4148937;44.117779;20.000000;47.722221;56.400124;63.848717;58.405323;0;0
0.4260048;44.623333;20.000000;46.611111;55.882221;63.404274;58.405323;0;0
0.4371159;45.116543;20.000000;45.500000;55.376667;62.959831;58.405323;0;0
0.44822702;45.597408;20.000000;44.388889;54.883457;62.515388;58.405323;0;0
0.45933813;46.065926;20.000000;43.277779;54.402592;62.070946;58.405323;0;0
0.47044924;46.522099;20.000000;42.166668;53.934074;61.626503;58.405323;0;0
0.48156035;46.965927;20.000000;41.055557;53.477901;61.182060;58.405323;0;0
0.49267146;47.397408;20.000000;39.944447;53.034073;60.737617;58.405323;0;0
0.5037826;47.816544;20.000000;38.833336;52.602592;60.293175;58.405323;0;0
0.5148937;48.223335;20.000000;37.722225;52.183456;59.848732;58.405323;0;0
0.52600485;48.617779;20.000000;36.611115;51.776665;59.404289;58.405323;0;0
0.537116;48.999878;20.000000;35.500004;51.382221;58.959846;58.405323;0;0
0.54822713;49.369633;20.000000;34.388893;51.000122;58.515404;58.405323;0;0
0.5593383;49.727039;20.000000;33.277782;50.630367;58.070961;58.405323;0;0
