time,flappyHeight,flappyX,verticalSpeed,distToRoof,nearest_dx,nearest_y,action
2.391855,0.607800,0.200000,-0,204167.0,392200.0,346590.0,320454.0
2.4001884,0.604328,0.200000,-0,208333.0,395672.0,343256.0,320454.0
2.408522,0.600786,0.200000,-0,212500.0,399214.0,339923.0,320454.0
2.4168553,0.597175,0.200000,-0,216667.0,402825.0,336590.0,320454.0
2.4251888,0.593495,0.200000,-0,220833.0,406505.0,333256.0,320454.0
2.4335222,0.589745,0.200000,-0,225000.0,410255.0,329923.0,320454.0
2.4418557,0.585925,0.200000,-0,229167.0,414075.0,326590.0,320454.0
2.450189,0.582036,0.200000,-0,233333.0,417964.0,323256.0,320454.0
2.4585226,0.578078,0.200000,-0,237500.0,421922.0,319923.0,320454.0
2.466856,0.574050,0.200000,-0,241667.0,425950.0,316590.0,320454.0
2.4751894,0.569953,0.200000,-0,245833.0,430047.0,313256.0,320454.0
2.483523,0.565786,0.200000,-0,250000.0,434214.0,309923.0,320454.0
2.4918563,0.561550,0.200000,-0,254166.0,438450.0,306590.0,320454.0
2.5001898,0.557245,0.200000,-0,258333.0,442755.0,303256.0,320454.0
2.5085232,0.552870,0.200000,-0,262500.0,447130.0,299923.0,320454.0
2.5168567,0.548425,0.200000,-0,266666.0,451575.0,296590.0,320454.0
2.52519,0.543911,0.200000,-0,270833.0,456089.0,293256.0,320454.0
2.5335236,0.539328,0.200000,-0,275000.0,460672.0,289923.0,320454.0
2.541857,0.534675,0.200000,-0,279166.0,465325.0,286590.0,320454.0
2.5501904,0.529953,0.200000,-0,283333.0,470047.0,283256.0,320454.0
2.558524,0.525161,0.200000,-0,287500.0,474839.0,279923.0,320454.0
2.5668573,0.520300,0.200000,-0,291666.0,479700.0,276590.0,320454.0
2.5751908,0.515370,0.200000,-0,295833.0,484630.0,273256.0,320454.0
2.5835242,0.510370,0.200000,-0,300000.0,489630.0,269923.0,320454.0
2.5918577,0.505300,0.200000,-0,304166.0,494700.0,266590.0,320454.0
2.600191,0.500161,0.200000,-0,308333.0,499839.0,263257.0,320454.0
2.6085246,0.494953,0.200000,-0,312500.0,505047.0,259923.0,320454.0
2.616858,0.489675,0.200000,-0,316666.0,510325.0,256590.0,320454.0
2.6251915,0.484328,0.200000,-0,320833.0,515672.0,253257.0,320454.0
2.633525,0.478911,0.200000,-0,325000.0,521089.0,249923.0,320454.0
2.6418583,0.473425,0.200000,-0,329166.0,526575.0,246590.0,320454.0
2.6501918,0.467870,0.200000,-0,333333.0,532130.0,243257.0,320454.0
2.6585252,0.462245,0.200000,-0,337500.0,537755.0,239923.0,320454.0
2.6668587,0.456550,0.200000,-0,341666.0,543450.0,236590.0,320454.0
2.675192,0.450786,0.200000,-0,345833.0,549214.0,233257.0,320454.0
2.6835256,0.444953,0.200000,-0,350000.0,555047.0,229923.0,320454.0
2.691859,0.439050,0.200000,-0,354166.0,560950.0,226590.0,320454.0
2.7001925,0.433078,0.200000,-0,358333.0,566922.0,223257.0,320454.0
2.708526,0.427036,0.200000,-0,362500.0,572964.0,219923.0,320454.0
2.7168593,0.420925,0.200000,-0,366667.0,579075.0,216590.0,320454.0
2.7251928,0.414745,0.200000,-0,370833.0,585255.0,213257.0,320454.0
2.7335262,0.408495,0.200000,-0,375000.0,591505.0,209923.0,320454.0
2.7418597,0.402175,0.200000,-0,379167.0,597825.0,206590.0,320454.0
2.750193,0.395786,0.200000,-0,383333.0,604214.0,203257.0,320454.1
2.7585266,0.399884,0.200000,0.245833,0.600116,0.199923,0.320454,0
2.76686,0.403911,0.200000,0.241667,0.596089,0.196590,0.320454,0
2.7751935,0.407870,0.200000,0.237500,0.592130,0.193257,0.320454,0
2.783527,0.411759,0.200000,0.233333,0.588241,0.189923,0.320454,0
2.7918603,0.415578,0.200000,0.229167,0.584422,0.186590,0.320454,0
2.8001938,0.419328,0.200000,0.225000,0.580672,0.183257,0.320454,0
2.8085272,0.423009,0.200000,0.220833,0.576991,0.179924,0.320454,0
2.8168607,0.426620,0.200000,0.216667,0.573380,0.176590,0.320454,0
2.8251941,0.430161,0.200000,0.212500,0.569839,0.173257,0.320454,0
2.8335276,0.433634,0.200000,0.208333,0.566366,0.169924,0.320454,0
2.8418705,0.437036,0.200000,0.204167,0.562964,0.166590,0.320454,0
2.850204,0.440374,0.200000,0.199995,0.559626,0.163253,0.320454,0
2.8585374,0.443637,0.200000,0.195829,0.556363,0.159920,0.320454,0
2.8668709,0.446832,0.200000,0.191662,0.553168,0.156586,0.320454,0
2.8752043,0.449957,0.200000,0.187495,0.550043,0.153253,0.320454,0
2.8835378,0.453012,0.200000,0.183329,0.546988,0.149920,0.320454,0
2.8918712,0.455998,0.200000,0.179162,0.544002,0.146586,0.320454,0
2.9002047,0.458915,0.200000,0.174995,0.541085,0.143253,0.320454,0
2.908538,0.461762,0.200000,0.170829,0.538238,0.139920,0.320454,0
2.9168715,0.464540,0.200000,0.166662,0.535460,0.136586,0.320454,0
2.925205,0.467248,0.200000,0.162495,0.532752,0.133253,0.320454,0
2.9335384,0.469887,0.200000,0.158329,0.530113,0.129920,0.320454,0
