time,flappyHeight,flappyX,verticalSpeed,distToRoof,nearest_dx,nearest_y,action
1.041689,0.576113,0.200000,0.208333,0.423887,0.386656,0.584053,0
1.0500224,0.579516,0.200000,0.204167,0.420484,0.383323,0.584053,0
1.0583557,0.582849,0.200000,0.200000,0.417151,0.379989,0.584053,0
1.066689,0.586113,0.200000,0.195833,0.413887,0.376656,0.584053,0
1.0750223,0.589308,0.200000,0.191667,0.410692,0.373323,0.584053,0
1.0833557,0.592433,0.200000,0.187500,0.407567,0.369989,0.584053,0
1.091689,0.595488,0.200000,0.183333,0.404512,0.366656,0.584053,0
1.1000223,0.598474,0.200000,0.179167,0.401526,0.363323,0.584053,0
1.1083556,0.601391,0.200000,0.175000,0.398609,0.359989,0.584053,0
1.116689,0.604238,0.200000,0.170833,0.395762,0.356656,0.584053,0
1.1250223,0.607016,0.200000,0.166667,0.392984,0.353323,0.584053,0
1.1333556,0.609724,0.200000,0.162500,0.390276,0.349989,0.584053,0
1.141689,0.612363,0.200000,0.158333,0.387637,0.346656,0.584053,0
1.1500223,0.614933,0.200000,0.154167,0.385067,0.343323,0.584053,0
1.1583556,0.617433,0.200000,0.150000,0.382567,0.339989,0.584053,0
1.1666889,0.619863,0.200000,0.145833,0.380137,0.336656,0.584053,0
1.1750222,0.622224,0.200000,0.141667,0.377776,0.333323,0.584053,0
1.1833556,0.624516,0.200000,0.137500,0.375484,0.329989,0.584053,0
1.1916889,0.626738,0.200000,0.133333,0.373262,0.326656,0.584053,0
1.2000222,0.628891,0.200000,0.129167,0.371109,0.323323,0.584053,0
1.2083555,0.630974,0.200000,0.125000,0.369026,0.319989,0.584053,0
1.2166889,0.632988,0.200000,0.120833,0.367012,0.316656,0.584053,0
1.2250222,0.634933,0.200000,0.116667,0.365067,0.313323,0.584053,0
1.2333555,0.636808,0.200000,0.112500,0.363192,0.309989,0.584053,0
1.2416888,0.638613,0.200000,0.108333,0.361387,0.306656,0.584053,0
1.2500222,0.640349,0.200000,0.104167,0.359651,0.303323,0.584053,0
1.2583555,0.642016,0.200000,0.100000,0.357984,0.299990,0.584053,0
1.2666888,0.643613,0.200000,0.095833,0.356387,0.296656,0.584053,0
1.2750221,0.645141,0.200000,0.091667,0.354859,0.293323,0.584053,0
1.2833555,0.646599,0.200000,0.087500,0.353401,0.289990,0.584053,0
1.2916888,0.647988,0.200000,0.083333,0.352012,0.286656,0.584053,0
1.3000221,0.649308,0.200000,0.079167,0.350692,0.283323,0.584053,0
1.3083555,0.650558,0.200000,0.075000,0.349442,0.279990,0.584053,0
1.3166888,0.651738,0.200000,0.070833,0.348262,0.276656,0.584053,0
1.3250221,0.652849,0.200000,0.066667,0.347151,0.273323,0.584053,0
1.3333554,0.653891,0.200000,0.062500,0.346109,0.269990,0.584053,0
1.3416888,0.654863,0.200000,0.058333,0.345137,0.266656,0.584053,0
1.3500221,0.655766,0.200000,0.054167,0.344234,0.263323,0.584053,0
1.3583554,0.656599,0.200000,0.050000,0.343401,0.259990,0.584053,0
1.3666887,0.657363,0.200000,0.045833,0.342637,0.256656,0.584053,0
1.375022,0.658058,0.200000,0.041667,0.341942,0.253323,0.584053,0
1.3833554,0.658683,0.200000,0.037500,0.341317,0.249990,0.584053,0
1.3916887,0.659238,0.200000,0.033333,0.340762,0.246656,0.584053,0
1.400022,0.659724,0.200000,0.029167,0.340276,0.243323,0.584053,0
1.4083554,0.660141,0.200000,0.025000,0.339859,0.239990,0.584053,0
1.4166887,0.660488,0.200000,0.020833,0.339512,0.236656,0.584053,0
1.425022,0.660766,0.200000,0.016667,0.339234,0.233323,0.584053,0
1.4333553,0.660974,0.200000,0.012500,0.339026,0.229990,0.584053,0
1.4416887,0.661113,0.200000,0.008333,0.338887,0.226656,0.584053,0
1.450022,0.661183,0.200000,0.004167,0.338817,0.223323,0.584053,0
1.4583553,0.661183,0.200000,0.000000,0.338817,0.219990,0.584053,0
1.4666886,0.661113,0.200000,-0,004167.0,338887.0,216656.0,584053.0
1.4750986,0.660974,0.200000,-0,008333.0,339026.0,213323.0,584053.0
1.4834319,0.660763,0.200000,-0,012538.0,339237.0,209959.0,584053.0
1.4917653,0.660485,0.200000,-0,016705.0,339515.0,206626.0,584053.0
1.5000986,0.660137,0.200000,-0,020872.0,339863.0,203293.0,584053.0
1.5084319,0.659720,0.200000,-0,025038.0,340280.0,199959.0,584053.0
1.5167652,0.659233,0.200000,-0,029205.0,340767.0,196626.0,584053.0
1.5250986,0.658677,0.200000,-0,033372.0,341323.0,193293.0,584053.1
1.5334319,0.662774,0.200000,0.245833,0.337226,0.189959,0.584053,0
1.5417652,0.666802,0.200000,0.241667,0.333198,0.186626,0.584053,0
1.5500985,0.670760,0.200000,0.237500,0.329240,0.183293,0.584053,0
1.5584319,0.674649,0.200000,0.233333,0.325351,0.179959,0.584053,0
1.5667652,0.678469,0.200000,0.229167,0.321531,0.176626,0.584053,0
1.5750985,0.682219,0.200000,0.225000,0.317781,0.173293,0.584053,0
1.5834318,0.685899,0.200000,0.220833,0.314101,0.169959,0.584053,0
1.5917652,0.689510,0.200000,0.216667,0.310490,0.166626,0.584053,0
1.6000985,0.693052,0.200000,0.212500,0.306948,0.163293,0.584053,0
1.6084318,0.696524,0.200000,0.208333,0.303476,0.159959,0.584053,0
1.6167651,0.699927,0.200000,0.204167,0.300073,0.156626,0.584053,0
1.6250985,0.703260,0.200000,0.200000,0.296740,0.153293,0.584053,0
1.6334318,0.706524,0.200000,0.195833,0.293476,0.149959,0.584053,0
1.6417651,0.709719,0.200000,0.191667,0.290281,0.146626,0.584053,0
1.6500984,0.712844,0.200000,0.187500,0.287156,0.143293,0.584053,0
1.6584318,0.715899,0.200000,0.183333,0.284101,0.139959,0.584053,0
1.6667651,0.718885,0.200000,0.179167,0.281115,0.136626,0.584053,0
1.6750984,0.721802,0.200000,0.175000,0.278198,0.133293,0.584053,0
1.6834317,0.724649,0.200000,0.170833,0.275351,0.129959,0.584053,0
1.6917651,0.727427,0.200000,0.166667,0.272573,0.126626,0.584053,0
1.7000984,0.730135,0.200000,0.162500,0.269865,0.123293,0.584053,0
1.7084317,0.732774,0.200000,0.158333,0.267226,0.119960,0.584053,0
1.716765,0.735344,0.200000,0.154167,0.264656,0.116626,0.584053,0
1.7250984,0.737844,0.200000,0.150000,0.262156,0.113293,0.584053,0
1.7334317,0.740274,0.200000,0.145833,0.259726,0.109959,0.584053,0
1.741765,0.742635,0.200000,0.141667,0.257365,0.106626,0.584053,0
1.7500983,0.744927,0.200000,0.137500,0.255073,0.103293,0.584053,0
1.7584317,0.747149,0.200000,0.133333,0.252851,0.099959,0.584053,0
1.766765,0.749302,0.200000,0.129167,0.250698,0.096626,0.584053,0
1.7750983,0.751385,0.200000,0.125000,0.248615,0.093293,0.584053,0
1.7834316,0.753399,0.200000,0.120833,0.246601,0.089959,0.584053,0
1.791765,0.755344,0.200000,0.116667,0.244656,0.086626,0.584053,0
1.8000983,0.757219,0.200000,0.112500,0.242781,0.083293,0.584053,0
1.8084316,0.759024,0.200000,0.108333,0.240976,0.079959,0.584053,0
1.816765,0.760760,0.200000,0.104167,0.239240,0.076626,0.584053,0
1.8250983,0.762427,0.200000,0.100000,0.237573,0.073293,0.584053,0
1.8334316,0.764024,0.200000,0.095833,0.235976,0.069959,0.584053,0
1.8417649,0.765552,0.200000,0.091667,0.234448,0.066626,0.584053,0
1.8500983,0.767010,0.200000,0.087500,0.232990,0.063293,0.584053,0
1.8584316,0.768399,0.200000,0.083333,0.231601,0.059959,0.584053,0
1.8667649,0.769719,0.200000,0.079167,0.230281,0.056626,0.584053,0
1.8750982,0.770969,0.200000,0.075000,0.229031,0.053293,0.584053,0
1.8834316,0.772149,0.200000,0.070833,0.227851,0.049959,0.584053,0
1.8917649,0.773260,0.200000,0.066667,0.226740,0.046626,0.584053,0
1.9000982,0.774302,0.200000,0.062500,0.225698,0.043293,0.584053,0
1.9084315,0.775274,0.200000,0.058333,0.224726,0.039959,0.584053,0
1.9167649,0.776177,0.200000,0.054167,0.223823,0.036626,0.584053,0
1.9250982,0.777010,0.200000,0.050000,0.222990,0.033293,0.584053,0
1.9334315,0.777774,0.200000,0.045833,0.222226,0.029959,0.584053,0
1.9417648,0.778469,0.200000,0.041667,0.221531,0.026626,0.584053,0
1.9500982,0.779094,0.200000,0.037500,0.220906,0.023293,0.584053,0
1.9584315,0.779649,0.200000,0.033333,0.220351,0.019959,0.584053,0
1.9667648,0.780135,0.200000,0.029167,0.219865,0.016626,0.584053,0
1.9750981,0.780552,0.200000,0.025000,0.219448,0.013293,0.584053,0
1.9834315,0.780899,0.200000,0.020833,0.219101,0.009959,0.584053,0
1.9917648,0.781177,0.200000,0.016667,0.218823,0.006626,0.584053,0
2.0000982,0.781385,0.200000,0.012500,0.218615,0.003293,0.584053,0
2.0084317,0.781524,0.200000,0.008333,0.218476,0.499958,0.320454,0
2.016765,0.781594,0.200000,0.004167,0.218406,0.496624,0.320454,0
2.0250986,0.781594,0.200000,0.000000,0.218406,0.493291,0.320454,0
2.033432,0.781524,0.200000,-0,004167.0,218476.0,489958.0,320454.0
2.0417655,0.781385,0.200000,-0,008333.0,218615.0,486624.0,320454.0
2.050099,0.781177,0.200000,-0,012500.0,218823.0,483291.0,320454.0
2.0584323,0.780899,0.200000,-0,016667.0,219101.0,479958.0,320454.0
2.0667658,0.780552,0.200000,-0,020833.0,219448.0,476624.0,320454.0
2.0750992,0.780135,0.200000,-0,025000.0,219865.0,473291.0,320454.0
2.0834327,0.779649,0.200000,-0,029167.0,220351.0,469957.0,320454.0
2.091766,0.779094,0.200000,-0,033333.0,220906.0,466624.0,320454.0
2.1000996,0.778469,0.200000,-0,037500.0,221531.0,463291.0,320454.0
2.108433,0.777774,0.200000,-0,041667.0,222226.0,459957.0,320454.0
2.1167665,0.777010,0.200000,-0,045833.0,222990.0,456624.0,320454.0
2.1251,0.776177,0.200000,-0,050000.0,223823.0,453291.0,320454.0
2.1334333,0.775274,0.200000,-0,054167.0,224726.0,449957.0,320454.0
2.1417668,0.774302,0.200000,-0,058333.0,225698.0,446624.0,320454.0
2.1501002,0.773260,0.200000,-0,062500.0,226740.0,443291.0,320454.0
2.1584337,0.772149,0.200000,-0,066667.0,227851.0,439957.0,320454.0
2.1667671,0.770969,0.200000,-0,070833.0,229031.0,436624.0,320454.0
2.1751006,0.769719,0.200000,-0,075000.0,230281.0,433291.0,320454.0
2.183434,0.768399,0.200000,-0,079167.0,231601.0,429957.0,320454.0
2.1917675,0.767010,0.200000,-0,083333.0,232990.0,426624.0,320454.0
2.200101,0.765552,0.200000,-0,087500.0,234448.0,423291.0,320454.0
2.2084343,0.764024,0.200000,-0,091667.0,235976.0,419957.0,320454.0
2.2167678,0.762427,0.200000,-0,095833.0,237573.0,416624.0,320454.0
2.2251012,0.760760,0.200000,-0,100000.0,239240.0,413291.0,320454.0
2.2334347,0.759024,0.200000,-0,104167.0,240976.0,409957.0,320454.0
2.2417681,0.757219,0.200000,-0,108333.0,242781.0,406624.0,320454.0
2.2501016,0.755344,0.200000,-0,112500.0,244656.0,403291.0,320454.0
2.258435,0.753399,0.200000,-0,116667.0,246601.0,399957.0,320454.0
2.2667685,0.751385,0.200000,-0,120833.0,248615.0,396624.0,320454.0
2.275102,0.749302,0.200000,-0,125000.0,250698.0,393291.0,320454.0
2.2834353,0.747149,0.200000,-0,129167.0,252851.0,389957.0,320454.0
2.2917688,0.744927,0.200000,-0,133333.0,255073.0,386624.0,320454.0
2.3001022,0.742635,0.200000,-0,137500.0,257365.0,383291.0,320454.0
2.3084357,0.740274,0.200000,-0,141667.0,259726.0,379957.0,320454.0
2.3167691,0.737844,0.200000,-0,145833.0,262156.0,376624.0,320454.0
2.3251026,0.735344,0.200000,-0,150000.0,264656.0,373291.0,320454.0
2.333436,0.732774,0.200000,-0,154167.0,267226.0,369958.0,320454.0
2.3417695,0.730135,0.200000,-0,158333.0,269865.0,366624.0,320454.0
2.350103,0.727427,0.200000,-0,162500.0,272573.0,363291.0,320454.0
2.3584363,0.724649,0.200000,-0,166667.0,275351.0,359958.0,320454.0
2.3667698,0.721802,0.200000,-0,170833.0,278198.0,356624.0,320454.0
2.3751032,0.718885,0.200000,-0,175000.0,281115.0,353291.0,320454.0
2.3834367,0.715899,0.200000,-0,179167.0,284101.0,349958.0,320454.0
2.3917701,0.712844,0.200000,-0,183333.0,287156.0,346624.0,320454.0
2.4001036,0.709719,0.200000,-0,187500.0,290281.0,343291.0,320454.0
2.408437,0.706524,0.200000,-0,191667.0,293476.0,339958.0,320454.0
2.4167705,0.703260,0.200000,-0,195833.0,296740.0,336624.0,320454.0
2.425104,0.699927,0.200000,-0,200000.0,300073.0,333291.0,320454.0
2.4334373,0.696524,0.200000,-0,204167.0,303476.0,329958.0,320454.0
2.4417708,0.693052,0.200000,-0,208333.0,306948.0,326624.0,320454.0
2.4501042,0.689510,0.200000,-0,212500.0,310490.0,323291.0,320454.0
2.4584377,0.685899,0.200000,-0,216667.0,314101.0,319958.0,320454.0
2.4667711,0.682219,0.200000,-0,220833.0,317781.0,316624.0,320454.0
2.4751046,0.678469,0.200000,-0,225000.0,321531.0,313291.0,320454.0
2.483438,0.674649,0.200000,-0,229167.0,325351.0,309958.0,320454.0
2.4917715,0.670760,0.200000,-0,233333.0,329240.0,306624.0,320454.0
2.500105,0.666802,0.200000,-0,237500.0,333198.0,303291.0,320454.0
2.5084383,0.662774,0.200000,-0,241667.0,337226.0,299958.0,320454.0
2.5167718,0.658677,0.200000,-0,245833.0,341323.0,296624.0,320454.0
2.5251052,0.654510,0.200000,-0,250000.0,345490.0,293291.0,320454.0
2.5334387,0.650274,0.200000,-0,254166.0,349726.0,289958.0,320454.0
2.5417721,0.645969,0.200000,-0,258333.0,354031.0,286624.0,320454.0
2.5501056,0.641594,0.200000,-0,262500.0,358406.0,283291.0,320454.0
2.558439,0.637149,0.200000,-0,266666.0,362851.0,279958.0,320454.0
2.5667725,0.632635,0.200000,-0,270833.0,367365.0,276625.0,320454.0
2.575106,0.628052,0.200000,-0,275000.0,371948.0,273291.0,320454.0
2.5834394,0.623399,0.200000,-0,279166.0,376601.0,269958.0,320454.0
2.5917728,0.618677,0.200000,-0,283333.0,381323.0,266625.0,320454.0
2.6001062,0.613885,0.200000,-0,287500.0,386115.0,263291.0,320454.0
2.6084397,0.609024,0.200000,-0,291666.0,390976.0,259958.0,320454.0
2.6167731,0.604094,0.200000,-0,295833.0,395906.0,256625.0,320454.0
2.6251066,0.599094,0.200000,-0,300000.0,400906.0,253291.0,320454.0
2.63344,0.594024,0.200000,-0,304166.0,405976.0,249958.0,320454.0
2.6417735,0.588885,0.200000,-0,308333.0,411115.0,246625.0,320454.0
2.650107,0.583677,0.200000,-0,312500.0,416323.0,243291.0,320454.0
2.6584404,0.578399,0.200000,-0,316666.0,421601.0,239958.0,320454.0
2.6667738,0.573052,0.200000,-0,320833.0,426948.0,236625.0,320454.0
2.6751072,0.567635,0.200000,-0,325000.0,432365.0,233291.0,320454.0
2.6834407,0.562149,0.200000,-0,329166.0,437851.0,229958.0,320454.0
2.6917741,0.556594,0.200000,-0,333333.0,443406.0,226625.0,320454.0
2.7001076,0.550969,0.200000,-0,337500.0,449031.0,223291.0,320454.0
2.708441,0.545274,0.200000,-0,341666.0,454726.0,219958.0,320454.0
2.7167745,0.539510,0.200000,-0,345833.0,460490.0,216625.0,320454.0
2.725108,0.533677,0.200000,-0,350000.0,466323.0,213291.0,320454.0
2.7334414,0.527774,0.200000,-0,354166.0,472226.0,209958.0,320454.0
2.7417748,0.521802,0.200000,-0,358333.0,478198.0,206625.0,320454.0
2.7501082,0.515760,0.200000,-0,362500.0,484240.0,203291.0,320454.0
2.7584417,0.509649,0.200000,-0,366667.0,490351.0,199958.0,320454.0
2.7667751,0.503469,0.200000,-0,370833.0,496531.0,196625.0,320454.0
2.7751086,0.497219,0.200000,-0,375000.0,502781.0,193292.0,320454.0
2.783442,0.490899,0.200000,-0,379167.0,509101.0,189958.0,320454.0
2.7917755,0.484510,0.200000,-0,383333.0,515490.0,186625.0,320454.0
2.800109,0.478052,0.200000,-0,387500.0,521948.0,183292.0,320454.0
2.8084424,0.471524,0.200000,-0,391667.0,528476.0,179958.0,320454.0
2.8167758,0.464927,0.200000,-0,395833.0,535073.0,176625.0,320454.0
2.8251092,0.458260,0.200000,-0,400000.0,541740.0,173292.0,320454.0
2.8334427,0.451524,0.200000,-0,404167.0,548476.0,169958.0,320454.0
2.8417761,0.444719,0.200000,-0,408333.0,555281.0,166625.0,320454.0
2.8501096,0.437844,0.200000,-0,412500.0,562156.0,163292.0,320454.0
2.858443,0.430899,0.200000,-0,416667.0,569101.0,159958.0,320454.0
2.8667765,0.423885,0.200000,-0,420833.0,576115.0,156625.0,320454.0
2.87511,0.416802,0.200000,-0,425000.0,583198.0,153292.0,320454.1
2.8834434,0.420899,0.200000,0.245833,0.579101,0.149958,0.320454,0
2.8917768,0.424927,0.200000,0.241667,0.575073,0.146625,0.320454,0
2.9001102,0.428885,0.200000,0.237500,0.571115,0.143292,0.320454,0
2.9084437,0.432774,0.200000,0.233333,0.567226,0.139958,0.320454,0
2.9167771,0.436594,0.200000,0.229167,0.563406,0.136625,0.320454,0
2.9251106,0.440344,0.200000,0.225000,0.559656,0.133292,0.320454,0
2.933444,0.444024,0.200000,0.220833,0.555976,0.129958,0.320454,0
2.9417775,0.447635,0.200000,0.216667,0.552365,0.126625,0.320454,0
2.950111,0.451177,0.200000,0.212500,0.548823,0.123292,0.320454,0
2.9584444,0.454649,0.200000,0.208333,0.545351,0.119958,0.320454,0
2.9667778,0.458052,0.200000,0.204167,0.541948,0.116625,0.320454,0
2.9751112,0.461385,0.200000,0.200000,0.538615,0.113292,0.320454,0
2.9834447,0.464649,0.200000,0.195833,0.535351,0.109958,0.320454,0
2.9917781,0.467844,0.200000,0.191667,0.532156,0.106625,0.320454,0
3.0001116,0.470969,0.200000,0.187500,0.529031,0.103292,0.320454,0
3.008445,0.474024,0.200000,0.183333,0.525976,0.099958,0.320454,0
3.0167785,0.477010,0.200000,0.179167,0.522990,0.096625,0.320454,0
3.025112,0.479927,0.200000,0.175000,0.520073,0.093292,0.320454,0
